OrderID,Date,Time,NumberOfGuests,MadeBy,HandeledBy
5410, 2015-05-03,07:19,2,1000011032,5010125
5411, 2014-10-29,16:53,5,1000011338,5048375
5412, 2013-05-20,14:04,2,1000003112,5064125
5413, 2015-11-12,10:54,2,1000001451,5079875
5414, 2014-09-11,14:26,3,1000014214,5033750
5415, 2014-05-31,20:31,1,1000007611,5045000
5416, 2015-03-01,10:46,1,1000001025,5051750
5417, 2017-11-11,09:30,1,1000013769,5099000
5418, 2013-04-23,15:34,1,1000006466,5045000
5419, 2014-07-31,13:43,6,1000011002,5011250
5420, 2015-08-19,20:31,3,1000009495,5033750
5421, 2014-12-01,23:52,6,1000002524,5067500
5422, 2018-03-09,00:51,5,1000014808,5045000
5423, 2015-08-01,22:52,1,1000011616,5097875
5424, 2015-07-07,21:33,2,1000008490,5106875
5425, 2016-12-18,06:57,5,1000013714,5020250
5426, 2017-06-30,14:56,1,1000010872,5090000
5427, 2014-01-08,07:32,2,1000006128,5068625
5428, 2015-06-12,18:24,2,1000014976,5037125
5429, 2014-10-01,06:34,5,1000006477,5073125
5430, 2014-08-24,05:17,6,1000006027,5006750
5431, 2017-02-22,16:05,1,1000001518,5101250
5432, 2015-01-30,07:28,3,1000009991,5077625
5433, 2014-11-03,20:14,5,1000006833,5033750
5434, 2017-11-28,00:31,6,1000001675,5087750
5435, 2014-02-10,09:30,6,1000001986,5023625
5436, 2017-07-20,09:08,5,1000009445,5006750
5437, 2015-01-28,10:16,2,1000007788,5031500
5438, 2015-01-10,20:42,1,1000009787,5102375
5439, 2014-09-10,23:19,2,1000013099,5055125
5440, 2017-04-01,18:19,4,1000008100,5092250
5441, 2015-07-24,05:07,1,1000011393,5023625
5442, 2016-07-08,17:04,2,1000005961,5043875
5443, 2015-03-22,05:03,4,1000006308,5066375
5444, 2013-07-10,09:33,2,1000007039,5068625
5445, 2018-01-06,08:38,6,1000009979,5042750
5446, 2013-07-04,06:59,2,1000009251,5060750
5447, 2014-12-23,18:46,3,1000000071,5066375
5448, 2015-12-27,10:41,1,1000010215,5003375
5449, 2014-10-26,11:52,1,1000010285,5096750
5450, 2017-08-16,19:28,1,1000010653,5076500
5451, 2014-02-15,01:16,5,1000005361,5032625
5452, 2016-01-09,05:34,6,1000012016,5058500
5453, 2017-08-18,16:12,6,1000014294,5018000
5454, 2018-01-07,19:50,3,1000005458,5060750
5455, 2016-08-16,21:39,6,1000012588,5058500
5456, 2015-01-14,13:34,6,1000013297,5092250
5457, 2017-01-14,04:31,5,1000003533,5057375
5458, 2014-03-06,13:07,1,1000008098,5079875
5459, 2016-11-29,15:52,1,1000001913,5058500
5460, 2014-09-12,18:11,4,1000005281,5028125
5461, 2014-09-18,06:09,5,1000009143,5003375
5462, 2016-05-26,11:08,4,1000013247,5097875
5463, 2014-12-30,11:29,5,1000014704,5082125
5464, 2016-09-28,21:45,5,1000008950,5049500
5465, 2015-05-01,01:48,6,1000006733,5047250
5466, 2016-12-14,19:30,4,1000011757,5036000
5467, 2013-05-02,15:00,4,1000010078,5078750
5468, 2013-05-22,03:12,3,1000004629,5059625
5469, 2015-04-19,22:55,2,1000009482,5104625
5470, 2015-04-25,15:42,3,1000008995,5094500
5471, 2015-06-13,13:48,4,1000012558,5042750
5472, 2016-02-27,00:41,6,1000007664,5059625
5473, 2015-02-19,16:31,3,1000013084,5030375
5474, 2015-01-28,16:11,4,1000010703,5064125
5475, 2017-01-24,23:11,4,1000005158,5078750
5476, 2013-10-29,09:13,4,1000011753,5030375
5477, 2016-01-03,15:04,3,1000012342,5048375
5478, 2014-12-31,11:51,4,1000009801,5068625
5479, 2013-07-28,17:35,5,1000004841,5030375
5480, 2013-05-24,04:53,3,1000006319,5106875
5481, 2016-11-04,13:32,1,1000010192,5101250
5482, 2015-10-30,06:44,5,1000013434,5037125
5483, 2014-06-19,04:57,3,1000010445,5078750
5484, 2014-11-23,17:52,1,1000014527,5041625
5485, 2015-03-30,21:06,1,1000009190,5105750
5486, 2016-11-21,16:29,1,1000001055,5036000
5487, 2016-11-07,02:03,3,1000014103,5090000
5488, 2013-10-27,20:43,1,1000004016,5094500
5489, 2016-06-14,13:10,3,1000009003,5100125
5490, 2014-10-15,22:27,1,1000003706,5103500
5491, 2017-06-08,17:29,2,1000001990,5101250
5492, 2017-05-14,02:42,1,1000003562,5087750
5493, 2014-06-12,05:54,2,1000012190,5001125
5494, 2015-06-08,12:28,5,1000013673,5084375
5495, 2017-08-17,07:48,4,1000008479,5049500
5496, 2014-08-01,09:29,4,1000011717,5012375
5497, 2015-10-03,07:18,4,1000012713,5088875
5498, 2017-10-07,23:07,6,1000008971,5090000
5499, 2017-05-14,06:00,5,1000007028,5039375
5500, 2015-08-18,15:30,5,1000014230,5075375
5501, 2016-09-23,04:41,5,1000004750,5007875
5502, 2013-08-31,10:19,6,1000005724,5088875
5503, 2015-01-20,03:37,2,1000009525,5040500
5504, 2015-08-02,15:49,3,1000010200,5025875
5505, 2017-02-01,13:02,6,1000007023,5034875
5506, 2016-11-29,23:59,2,1000000360,5066375
5507, 2016-04-23,06:05,2,1000014553,5025875
5508, 2013-08-17,07:19,4,1000013732,5108000
5509, 2014-11-20,11:58,1,1000001518,5090000
5510, 2014-07-10,03:59,6,1000000776,5043875
5511, 2015-09-22,04:56,5,1000014544,5096750
5512, 2015-09-17,17:40,6,1000004158,5084375
5513, 2014-07-23,22:19,5,1000008910,5041625
5514, 2014-10-08,04:32,2,1000011758,5042750
5515, 2014-11-06,18:04,5,1000006404,5082125
5516, 2014-01-07,05:20,6,1000006121,5040500
5517, 2015-07-12,22:45,2,1000009842,5037125
5518, 2013-09-28,15:09,1,1000000681,5108000
5519, 2014-02-22,15:26,6,1000009587,5004500
5520, 2015-04-04,15:24,4,1000005498,5075375
5521, 2013-09-15,03:31,1,1000012584,5081000
5522, 2015-03-23,21:04,4,1000004858,5059625
5523, 2017-06-23,04:30,2,1000014082,5010125
5524, 2013-10-25,18:31,3,1000006014,5000000
5525, 2014-04-20,13:18,5,1000010388,5049500
5526, 2014-10-18,01:53,2,1000007024,5086625
5527, 2018-04-11,12:55,6,1000007490,5010125
5528, 2015-05-20,16:59,1,1000004489,5059625
5529, 2017-08-06,15:30,5,1000003383,5041625
5530, 2015-01-31,00:54,2,1000011745,5016875
5531, 2017-05-20,08:40,5,1000006563,5006750
5532, 2017-02-22,09:51,3,1000001845,5064125
5533, 2013-08-30,08:05,4,1000005349,5047250
5534, 2013-10-23,19:13,4,1000013825,5110250
5535, 2016-09-26,18:50,1,1000006913,5099000
5536, 2013-09-04,09:57,6,1000010120,5015750
5537, 2013-07-09,17:11,6,1000008854,5101250
5538, 2013-07-19,17:18,4,1000009697,5028125
5539, 2013-11-26,17:20,5,1000010687,5076500
5540, 2016-05-18,10:54,5,1000010607,5005625
5541, 2014-06-26,10:30,5,1000008343,5074250
5542, 2013-10-29,12:14,5,1000009604,5063000
5543, 2015-03-15,18:37,2,1000000259,5106875
5544, 2016-03-07,15:57,6,1000004437,5078750
5545, 2016-09-05,08:04,2,1000007323,5011250
5546, 2017-01-06,01:02,4,1000000196,5074250
5547, 2013-08-31,20:56,4,1000004406,5001125
5548, 2015-04-29,18:54,4,1000009822,5006750
5549, 2017-11-13,13:42,1,1000014288,5081000
5550, 2013-07-17,19:24,6,1000009892,5070875
5551, 2018-03-24,01:24,3,1000011256,5028125
5552, 2015-11-21,09:37,5,1000003877,5064125
5553, 2014-06-20,06:54,2,1000014405,5100125
5554, 2015-06-22,03:00,5,1000005728,5015750
5555, 2016-07-12,20:56,3,1000006364,5072000
5556, 2016-12-15,00:24,6,1000004188,5090000
5557, 2017-10-13,11:47,5,1000003341,5094500
5558, 2016-12-11,15:36,4,1000010865,5092250
5559, 2017-02-02,08:27,1,1000003793,5105750
5560, 2015-07-18,18:45,3,1000006371,5047250
5561, 2013-09-09,23:58,1,1000010030,5007875
5562, 2013-08-12,09:24,1,1000007422,5066375
5563, 2013-08-08,14:15,1,1000000259,5052875
5564, 2013-12-27,08:40,1,1000006788,5046125
5565, 2015-02-07,02:49,5,1000004017,5078750
5566, 2016-09-17,22:25,5,1000003287,5025875
5567, 2015-02-14,17:33,3,1000011519,5092250
5568, 2013-12-01,01:27,1,1000002044,5088875
5569, 2015-07-06,00:59,1,1000006964,5039375
5570, 2014-12-18,22:09,4,1000002747,5036000
5571, 2016-11-09,21:39,5,1000013812,5048375
5572, 2017-01-30,08:23,4,1000009052,5108000
5573, 2015-09-04,16:36,3,1000003465,5020250
5574, 2013-10-20,07:33,6,1000009941,5021375
5575, 2015-06-13,03:57,1,1000009927,5100125
5576, 2014-11-29,20:54,2,1000008508,5079875
5577, 2016-08-26,11:03,3,1000011475,5001125
5578, 2018-01-11,23:48,5,1000014422,5009000
5579, 2014-11-13,08:03,2,1000011000,5050625
5580, 2014-01-01,00:16,5,1000011124,5109125
5581, 2016-06-03,23:00,3,1000002611,5021375
5582, 2017-09-08,03:43,6,1000001724,5038250
5583, 2013-08-19,11:28,2,1000013773,5057375
5584, 2017-09-30,20:33,3,1000006724,5002250
5585, 2017-06-15,06:47,5,1000005582,5037125
5586, 2017-06-19,15:03,6,1000013855,5014625
5587, 2014-05-10,21:55,3,1000002680,5041625
5588, 2015-04-28,02:11,2,1000011357,5092250
5589, 2017-11-16,08:25,6,1000014435,5110250
5590, 2014-01-13,10:40,2,1000010032,5002250
5591, 2016-11-02,12:13,1,1000001196,5040500
5592, 2014-03-04,18:37,4,1000003862,5045000
5593, 2017-07-11,13:23,4,1000001994,5034875
5594, 2015-02-23,17:18,6,1000000630,5103500
5595, 2014-11-21,03:58,5,1000012582,5043875
5596, 2014-05-11,09:30,2,1000011948,5070875
5597, 2013-08-05,03:52,5,1000012723,5111375
5598, 2014-04-12,10:15,1,1000011016,5074250
5599, 2016-10-01,00:51,1,1000010492,5063000
5600, 2017-11-08,19:50,4,1000007298,5104625
5601, 2013-09-18,23:25,2,1000004895,5045000
5602, 2016-10-15,06:34,5,1000009715,5087750
5603, 2014-05-19,04:29,4,1000014247,5027000
5604, 2017-12-25,13:23,1,1000003809,5046125
5605, 2013-04-29,13:38,4,1000007652,5002250
5606, 2013-09-16,05:10,5,1000008213,5043875
5607, 2017-09-20,10:07,4,1000005169,5077625
5608, 2014-09-15,03:27,4,1000014819,5029250
5609, 2013-08-22,05:55,6,1000005368,5093375
5610, 2017-11-24,16:31,3,1000001624,5059625
5611, 2016-01-23,10:03,1,1000011385,5009000
5612, 2016-05-01,02:10,6,1000000680,5093375
5613, 2017-07-06,10:13,1,1000002994,5085500
5614, 2017-06-11,20:58,5,1000011625,5095625
5615, 2014-05-09,13:50,6,1000010678,5007875
5616, 2017-06-03,11:31,6,1000000152,5004500
5617, 2017-04-27,05:37,5,1000008208,5091125
5618, 2014-05-24,03:54,2,1000001681,5011250
5619, 2017-01-21,02:56,4,1000006876,5051750
5620, 2013-05-17,23:18,4,1000013116,5002250
5621, 2013-05-16,15:15,5,1000009619,5005625
5622, 2015-07-26,02:38,3,1000005253,5021375
5623, 2018-03-27,06:10,6,1000013839,5066375
5624, 2013-12-13,23:03,2,1000008432,5067500
5625, 2015-06-19,02:31,6,1000002603,5007875
5626, 2016-12-03,20:03,4,1000006842,5024750
5627, 2013-06-03,11:51,1,1000004727,5058500
5628, 2015-11-04,05:09,5,1000008914,5023625
5629, 2013-12-22,16:44,6,1000002305,5002250
5630, 2015-04-28,01:52,1,1000006139,5057375
5631, 2017-03-11,18:10,4,1000007867,5032625
5632, 2017-11-20,19:23,1,1000005870,5048375
5633, 2013-07-16,17:06,1,1000014198,5093375
5634, 2015-06-16,15:15,1,1000013096,5105750
5635, 2018-02-23,00:04,4,1000000950,5101250
5636, 2015-10-11,09:58,3,1000014512,5028125
5637, 2018-03-13,08:18,2,1000006553,5095625
5638, 2014-09-04,11:29,3,1000008927,5046125
5639, 2017-04-04,05:11,2,1000006177,5056250
5640, 2013-09-11,03:36,6,1000007180,5007875
5641, 2017-03-19,17:14,6,1000000237,5037125
5642, 2015-10-13,17:04,3,1000003051,5079875
5643, 2016-05-15,02:23,4,1000003331,5099000
5644, 2015-10-19,19:16,3,1000009085,5022500
5645, 2013-05-16,11:07,2,1000002559,5064125
5646, 2015-03-10,09:25,4,1000013017,5108000
5647, 2015-09-16,16:30,5,1000014415,5090000
5648, 2014-04-26,21:17,1,1000008224,5016875
5649, 2015-12-12,22:20,4,1000014088,5091125
5650, 2013-05-20,18:11,3,1000001845,5045000
5651, 2017-05-22,21:15,4,1000008254,5031500
5652, 2017-11-23,01:49,3,1000014206,5090000
5653, 2016-09-29,00:19,4,1000000787,5052875
5654, 2017-02-17,09:55,3,1000003169,5036000
5655, 2015-04-10,03:50,3,1000011722,5031500
5656, 2015-07-31,01:21,1,1000003411,5012375
5657, 2017-09-25,00:22,1,1000000024,5079875
5658, 2016-10-17,20:31,4,1000012720,5016875
5659, 2017-03-04,08:11,2,1000000676,5086625
5660, 2013-08-08,22:37,1,1000005390,5023625
5661, 2015-01-22,17:40,4,1000005974,5100125
5662, 2015-09-09,03:45,3,1000013221,5084375
5663, 2015-05-03,03:04,2,1000011299,5096750
5664, 2016-11-13,21:58,3,1000013746,5072000
5665, 2017-09-26,06:38,3,1000007640,5021375
5666, 2013-04-29,14:38,3,1000013403,5031500
5667, 2013-09-11,21:05,2,1000012126,5021375
5668, 2017-09-06,05:51,1,1000005739,5101250
5669, 2016-04-13,11:28,5,1000000264,5085500
5670, 2016-05-16,03:21,6,1000006941,5019125
5671, 2017-09-23,13:15,5,1000000970,5018000
5672, 2017-10-27,14:19,5,1000005898,5087750
5673, 2013-07-20,00:13,5,1000013708,5007875
5674, 2016-07-04,00:24,3,1000004313,5111375
5675, 2015-09-15,02:00,2,1000013605,5063000
5676, 2014-06-10,10:05,6,1000002099,5070875
5677, 2017-12-30,16:29,6,1000014587,5045000
5678, 2017-01-01,01:26,2,1000014346,5097875
5679, 2013-07-08,16:10,2,1000013669,5054000
5680, 2018-03-18,17:04,1,1000014388,5038250
5681, 2016-03-15,07:16,6,1000007061,5050625
5682, 2013-05-18,02:32,4,1000004216,5025875
5683, 2016-07-09,18:38,6,1000012888,5108000
5684, 2016-01-20,02:06,3,1000008336,5033750
5685, 2017-11-30,18:21,4,1000003641,5083250
5686, 2016-07-19,12:20,2,1000002413,5002250
5687, 2014-05-03,04:29,2,1000013778,5067500
5688, 2013-09-24,03:01,6,1000005842,5037125
5689, 2015-08-02,12:23,3,1000009852,5003375
5690, 2015-03-12,09:56,5,1000007533,5002250
5691, 2017-09-22,13:05,5,1000010521,5016875
5692, 2015-05-31,16:40,2,1000011878,5040500
5693, 2015-06-15,03:22,1,1000006032,5097875
5694, 2013-05-24,01:55,4,1000003133,5020250
5695, 2014-09-27,18:27,3,1000006666,5011250
5696, 2016-07-21,22:10,3,1000002186,5097875
5697, 2016-06-16,05:39,5,1000005630,5030375
5698, 2017-11-09,05:36,5,1000005663,5033750
5699, 2017-06-19,12:01,6,1000006514,5039375
5700, 2016-12-13,04:59,2,1000001827,5067500
5701, 2017-04-18,06:00,6,1000013566,5101250
5702, 2014-07-07,00:08,3,1000009723,5037125
5703, 2013-08-03,01:43,2,1000010700,5040500
5704, 2016-09-03,13:53,4,1000009223,5000000
5705, 2015-12-01,21:09,1,1000006608,5016875
5706, 2017-09-25,12:00,1,1000008507,5007875
5707, 2015-06-23,09:01,3,1000010821,5069750
5708, 2014-03-12,02:59,3,1000014943,5066375
5709, 2016-07-22,05:26,2,1000010687,5041625
5710, 2017-07-07,02:47,6,1000005270,5056250
5711, 2018-01-21,14:08,4,1000011637,5094500
5712, 2017-03-24,19:26,1,1000000868,5020250
5713, 2017-03-25,08:39,4,1000013101,5040500
5714, 2016-08-23,09:56,6,1000010137,5040500
5715, 2018-01-28,11:25,4,1000008778,5005625
5716, 2013-09-05,09:10,4,1000008251,5086625
5717, 2016-01-22,22:13,6,1000008736,5087750
5718, 2015-01-04,21:44,3,1000009596,5037125
5719, 2015-09-09,06:21,3,1000008348,5002250
5720, 2015-09-17,02:02,5,1000003615,5065250
5721, 2016-10-24,21:02,5,1000013942,5036000
5722, 2017-06-11,12:11,2,1000006735,5002250
5723, 2015-02-26,00:39,1,1000013462,5025875
5724, 2015-08-13,02:52,1,1000008640,5005625
5725, 2013-09-20,19:24,3,1000012548,5006750
5726, 2017-09-08,12:02,3,1000013755,5004500
5727, 2017-12-16,21:26,1,1000013086,5070875
5728, 2014-02-08,03:30,6,1000012824,5086625
5729, 2013-08-05,09:13,2,1000009488,5029250
5730, 2016-02-01,17:29,5,1000010305,5043875
5731, 2017-03-11,17:25,5,1000011831,5075375
5732, 2015-03-05,13:06,5,1000006922,5039375
5733, 2017-09-16,22:37,1,1000010051,5009000
5734, 2017-01-08,13:37,2,1000009251,5025875
5735, 2017-07-31,08:09,1,1000007457,5095625
5736, 2017-03-09,00:12,6,1000013851,5030375
5737, 2013-08-15,22:39,4,1000014466,5010125
5738, 2015-01-31,18:12,4,1000010652,5048375
5739, 2016-09-10,08:37,1,1000004666,5011250
5740, 2017-10-01,10:48,1,1000012218,5028125
5741, 2014-04-09,17:27,3,1000004636,5016875
5742, 2015-03-25,22:12,2,1000013370,5101250
5743, 2017-11-17,10:38,4,1000012754,5033750
5744, 2014-09-20,09:48,4,1000009412,5102375
5745, 2014-01-04,03:14,3,1000010922,5012375
5746, 2017-07-09,05:39,6,1000004111,5105750
5747, 2015-11-30,04:06,2,1000001024,5029250
5748, 2016-01-08,00:30,3,1000007392,5037125
5749, 2015-02-28,19:28,1,1000013586,5015750
5750, 2017-05-08,03:40,6,1000014050,5034875
5751, 2013-05-22,17:00,4,1000000869,5051750
5752, 2015-08-14,10:14,2,1000013470,5003375
5753, 2017-12-28,18:50,5,1000003784,5037125
5754, 2016-06-27,11:20,4,1000001116,5108000
5755, 2015-04-16,02:57,2,1000008740,5055125
5756, 2016-10-25,20:15,2,1000006235,5000000
5757, 2015-05-15,05:14,3,1000000019,5009000
5758, 2013-09-14,15:14,2,1000005997,5067500
5759, 2016-11-21,00:54,4,1000006390,5045000
5760, 2017-04-15,13:38,6,1000000591,5111375
5761, 2016-12-11,21:10,5,1000005600,5082125
5762, 2015-06-29,12:02,6,1000000346,5103500
5763, 2013-07-27,17:25,5,1000004507,5030375
5764, 2016-09-20,11:54,6,1000004037,5034875
5765, 2017-05-30,04:10,4,1000008448,5049500
5766, 2013-11-02,00:48,4,1000009844,5081000
5767, 2016-05-03,19:33,2,1000003385,5058500
5768, 2015-05-04,02:06,3,1000001604,5012375
5769, 2016-07-27,20:15,6,1000009927,5063000
5770, 2014-07-31,01:31,5,1000011052,5022500
5771, 2016-12-26,19:49,4,1000001742,5050625
5772, 2013-05-12,02:01,1,1000003130,5041625
5773, 2015-03-03,20:34,2,1000002742,5091125
5774, 2014-11-04,10:04,5,1000003632,5101250
5775, 2017-07-01,00:28,6,1000014289,5046125
5776, 2014-03-17,23:08,3,1000005016,5028125
5777, 2014-07-25,08:25,4,1000008148,5006750
5778, 2014-05-07,03:38,2,1000013123,5047250
5779, 2017-05-01,23:13,2,1000012455,5030375
5780, 2016-03-25,21:50,5,1000010600,5059625
5781, 2017-07-01,20:36,6,1000005775,5024750
5782, 2016-04-27,08:36,6,1000008243,5002250
5783, 2013-05-30,00:05,5,1000011071,5058500
5784, 2014-10-25,19:07,3,1000006786,5030375
5785, 2015-03-07,10:13,5,1000013375,5077625
5786, 2013-12-10,08:57,5,1000002708,5069750
5787, 2018-04-12,22:03,6,1000003607,5063000
5788, 2014-09-15,05:56,3,1000009586,5111375
5789, 2018-01-30,04:41,4,1000000907,5038250
5790, 2015-08-24,02:51,2,1000004080,5081000
5791, 2015-03-13,04:31,6,1000013606,5048375
5792, 2015-03-24,09:52,5,1000012674,5038250
5793, 2015-03-28,04:16,4,1000011388,5018000
5794, 2015-03-19,01:21,3,1000000677,5084375
5795, 2014-09-06,14:13,6,1000007032,5054000
5796, 2015-02-24,10:57,1,1000014687,5019125
5797, 2017-11-03,05:02,1,1000002515,5025875
5798, 2016-03-13,15:09,6,1000010462,5016875
5799, 2017-01-15,20:29,4,1000007501,5051750
5800, 2018-02-15,07:21,3,1000004135,5027000
5801, 2015-10-18,05:32,3,1000006372,5005625
5802, 2014-03-25,07:55,2,1000008039,5004500
5803, 2017-10-30,21:04,1,1000006541,5043875
5804, 2015-09-07,19:21,4,1000013925,5047250
5805, 2013-05-04,21:02,3,1000013799,5005625
5806, 2017-09-03,12:40,3,1000008272,5070875
5807, 2018-01-11,16:46,3,1000007689,5055125
5808, 2015-05-19,23:43,4,1000007414,5092250
5809, 2013-11-03,17:46,5,1000008117,5033750
5810, 2015-09-30,03:00,5,1000003999,5094500
5811, 2015-12-17,12:50,6,1000005244,5066375
5812, 2014-01-18,07:19,6,1000003540,5110250
5813, 2015-10-24,18:10,3,1000005966,5109125
5814, 2015-03-16,18:37,5,1000001129,5001125
5815, 2017-07-24,06:12,2,1000013753,5047250
5816, 2017-12-01,13:05,1,1000002385,5054000
5817, 2016-05-08,08:23,4,1000014450,5069750
5818, 2017-03-31,00:14,5,1000008278,5055125
5819, 2016-08-30,21:16,1,1000004909,5105750
5820, 2016-12-11,19:25,6,1000011145,5002250
5821, 2016-08-23,22:11,3,1000006790,5111375
5822, 2014-11-26,10:04,3,1000009188,5006750
5823, 2017-01-23,14:56,6,1000012463,5068625
5824, 2013-12-18,01:25,6,1000003980,5069750
5825, 2013-07-15,03:03,5,1000014314,5076500
5826, 2015-08-18,01:51,5,1000013443,5108000
5827, 2016-03-25,08:16,3,1000009154,5021375
5828, 2014-08-10,22:05,4,1000014150,5093375
5829, 2016-12-14,08:17,3,1000014349,5069750
5830, 2015-05-09,17:23,3,1000013530,5097875
5831, 2017-04-26,17:15,2,1000011325,5041625
5832, 2017-04-27,22:49,1,1000003345,5060750
5833, 2016-11-05,16:23,6,1000004865,5033750
5834, 2013-12-28,17:41,2,1000010021,5006750
5835, 2015-05-26,16:17,5,1000009324,5094500
5836, 2015-09-21,23:55,6,1000007091,5042750
5837, 2015-11-02,14:18,2,1000008500,5031500
5838, 2015-06-05,06:18,2,1000000314,5012375
5839, 2017-02-06,15:44,3,1000006759,5076500
5840, 2015-11-27,15:04,6,1000014722,5033750
5841, 2017-02-16,22:05,5,1000001312,5009000
5842, 2014-07-09,16:33,2,1000005053,5055125
5843, 2013-10-11,22:23,4,1000009176,5110250
5844, 2017-06-19,14:33,2,1000014367,5099000
5845, 2014-11-24,14:12,6,1000004766,5093375
5846, 2016-10-24,10:10,4,1000014517,5032625
5847, 2013-12-20,17:40,6,1000008580,5097875
5848, 2015-06-27,07:58,1,1000011529,5108000
5849, 2014-07-03,04:38,6,1000011703,5064125
5850, 2017-10-21,17:32,6,1000006641,5087750
5851, 2013-07-16,15:58,6,1000012092,5019125
5852, 2015-05-12,00:20,5,1000009635,5031500
5853, 2015-05-15,23:42,3,1000013953,5052875
5854, 2013-04-22,11:46,1,1000000684,5079875
5855, 2015-08-06,17:43,2,1000003130,5040500
5856, 2017-04-09,10:38,1,1000009769,5030375
5857, 2013-12-09,23:10,5,1000004378,5063000
5858, 2015-02-17,23:05,3,1000009105,5055125
5859, 2013-04-21,22:55,2,1000007044,5108000
5860, 2016-09-10,10:14,3,1000003104,5009000
5861, 2014-08-10,14:10,3,1000004393,5078750
5862, 2017-11-24,10:29,5,1000011542,5016875
5863, 2015-06-27,17:28,2,1000011390,5025875
5864, 2014-02-18,16:36,3,1000007468,5068625
5865, 2013-10-25,00:55,1,1000004343,5102375
5866, 2015-02-05,08:17,4,1000012729,5092250
5867, 2015-06-14,23:24,5,1000008464,5022500
5868, 2017-11-16,18:59,2,1000007094,5034875
5869, 2013-05-12,14:38,3,1000003885,5070875
5870, 2013-12-19,00:06,1,1000006952,5064125
5871, 2013-12-02,01:43,2,1000005352,5084375
5872, 2013-10-03,20:08,3,1000003417,5032625
